baseline_commit,path,git_blob,sha256_working_copy,area,priority,content_type,bytes,lines,nonblank_lines,review_method,full_review_status,reviewed_line_ranges,reviewer,finding_ids,test_evidence,reviewed_at_commit,independent_signoff,observed_source_commit,audit_notes
fe4637568059e49f27fb46f8627fe56bccc45e27,app/src/main/kotlin/com/equipseva/app/core/data/engineers/SupabaseEngineerRepository.kt,81e847a5d6bae01a6ca2fc820f3ab22f3224d84f,fbcc8864bd12db8d4d24cb3e73e720a8d9b7e574fcd67223916439fea46237ea,Android data/platform,P1,utf8_text,8987,230,218,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,app/src/main/kotlin/com/equipseva/app/core/data/engineers/VerificationStatus.kt,625896930d4e311d1a7f40b22c43dbcf01d8f252,795d8d9f34a67f25d44114769d9c36599b00511da72c631e38bf41638ab767fd,Android data/platform,P1,utf8_text,414,12,10,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,app/src/main/kotlin/com/equipseva/app/core/data/entities/DeviceTokenEntity.kt,470b3c80769690ad9a0b00b9bbe0ac6797b32f04,5d810f276df012531c6a0aca01f2de67e4b6a7e1a7350c327882b7619f432527,Android data/platform,P1,utf8_text,309,12,10,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,app/src/main/kotlin/com/equipseva/app/core/data/entities/OutboxEntryEntity.kt,cc8a4fe4532a82abea4dcf5b9201a34eb98262ce,34cecf4cb8e82afa378f70ad4fe296ca5dcb2f83852e6cd491fca34cf305f568,Android data/platform,P1,utf8_text,559,18,16,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,app/src/main/kotlin/com/equipseva/app/core/data/escrow/RepairJobEscrowRepository.kt,85cd2863d958a951eb8f3f656cf0ccb1843364cf,6d284c10f1c4dc937027429fe1bd9b3570527098132d603b0cdaff86437a31bb,Android data/platform,P1,utf8_text,14002,305,277,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,app/src/main/kotlin/com/equipseva/app/core/data/invoice/RepairInvoiceRepository.kt,49a44120dc1d2f1024bddecac590916e5806d6ac,7ca3325d6a9d9d6e8fa308238969340813a88e87e9ffebb7cdeed1ea49791766,Android data/platform,P1,utf8_text,2697,64,59,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,app/src/main/kotlin/com/equipseva/app/core/data/location/IndiaLocations.kt,a7622392a1d59046a4a02978668f749260e6a232,ac89e632fec21fe316c5555375a3ab73f2d51d49bf437b96d5d974ee6de204d7,Android data/platform,P1,utf8_text,22545,434,425,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,app/src/main/kotlin/com/equipseva/app/core/data/moderation/ContentReport.kt,e997c3135d208d895d7729384d36bbebf6cb9461,cf25c969db5872a047e0696c0582de59d8334d0a15154fa6aa76fb461ff62618,Android data/platform,P1,utf8_text,868,22,20,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,app/src/main/kotlin/com/equipseva/app/core/data/moderation/ContentReportRepository.kt,bbd9cea2d6904e142b30eec05b5ad3bc5c8619e7,79e184adf7f3e67385347f887f4d1deedf4cfa66e7684a00136b9b3a1b6847cb,Android data/platform,P1,utf8_text,2139,49,46,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,app/src/main/kotlin/com/equipseva/app/core/data/moderation/UserBlockRepository.kt,3bfeaea4421fdc51103a2040338def3e5a33b62c,dc0dd668ff6e0fc44780725d080fae44dbd261f4c67bd017ea82641cc8af1a5b,Android data/platform,P1,utf8_text,4385,110,99,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,app/src/main/kotlin/com/equipseva/app/core/data/notifications/Notification.kt,0cf2f6953897091ac245cc98c38190dd2949b516,4b286690f6573bf46f112b196f3dd45d7b624a6fb4d50b79fa1914e5418ba904,Android data/platform,P1,utf8_text,1397,34,32,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,app/src/main/kotlin/com/equipseva/app/core/data/notifications/NotificationDto.kt,093c15c0110e25d86eba29ed346cc330a8af29de,54d6e538ceda005105fcc5a879b77d8f0efc248148993a73fb3fd17dfc344d92,Android data/platform,P1,utf8_text,1869,47,44,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,app/src/main/kotlin/com/equipseva/app/core/data/notifications/NotificationModule.kt,7491bf41e489831c61ad43ff630a873e918660f4,3ba7e8d6ec7604d715f43416131c5fd118a8654772bdd52c26ec4cec26b1bd8e,Android data/platform,P1,utf8_text,642,21,19,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,app/src/main/kotlin/com/equipseva/app/core/data/notifications/NotificationReadOutboxHandler.kt,18875a4ad1e98172c4b5b7a06f602a3ed71e61f3,a335ee15b860a05e6d9f110a4fd5406912cb119480d7997be5d3c039940e8379,Android data/platform,P1,utf8_text,4268,100,94,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,app/src/main/kotlin/com/equipseva/app/core/data/notifications/NotificationRepository.kt,deb2d75f0b8568859a9e341c39a94d11c5d92f9e,3fed3602df57df1810dce0a755baf0ec58e1869f91887371e5288bef08f36c22,Android data/platform,P1,utf8_text,5577,133,122,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,app/src/main/kotlin/com/equipseva/app/core/data/payouts/EngineerPayoutMethod.kt,de7d4bbd54ef40521f68876a6dad0334761ff644,dc67821fb668b5772a685c0323a7df0fd10d025434abe25d87244fb72ae44e2e,Android data/platform,P1,utf8_text,1793,58,54,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,app/src/main/kotlin/com/equipseva/app/core/data/payouts/EngineerPayoutModule.kt,06ec455135371c14a06836a111f9d479e0303b12,67409a3a70adccb1ec357a3747065a49f1b82f39fd514182182b547931e6b4c7,Android data/platform,P1,utf8_text,410,15,13,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,app/src/main/kotlin/com/equipseva/app/core/data/payouts/EngineerPayoutRepository.kt,3ece6e0d816e0eb98f7c59a1b831d83cf805950d,bf1bf522b65eb1435d97a6e4bdb3743e5d34175778898990d8a00916a1668916,Android data/platform,P1,utf8_text,8762,243,223,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,app/src/main/kotlin/com/equipseva/app/core/data/prefs/SecurePrefs.kt,a83f3b1c1bb50c8967f8c58944caeb94274b6a18,e231dc884043da6a25ddfd8fdb20f37766a9a804ad7bed5767f3d601b0bc97c4,Android data/platform,P1,utf8_text,3729,92,84,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,app/src/main/kotlin/com/equipseva/app/core/data/prefs/ThemeMode.kt,ed7923f17e86cdd9bfe7fd219de3d4c08a708ba5,7e9f4e1f338d8e78038f24b9f2e6765b536e12812408553005aaf13c8ddfba08,Android data/platform,P1,utf8_text,307,12,10,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,app/src/main/kotlin/com/equipseva/app/core/data/prefs/UserPrefs.kt,bb76d4c23537cf5c023b5c312bb80174e99ac18f,9d761f5664e9dcc1496a26c3c702360e04cdd4fe5cd358cb9f7b19a1697b4ab8,Android data/platform,P1,utf8_text,9912,230,203,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,app/src/main/kotlin/com/equipseva/app/core/data/profile/Profile.kt,83ae3ab7733a1ae90dd0c57cf1fe038283889003,803502bdfae0878f8ce9149dbb50fad04f0f7401a724b9718224f7ccaf3b0877,Android data/platform,P1,utf8_text,5876,139,132,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,app/src/main/kotlin/com/equipseva/app/core/data/profile/ProfileDto.kt,95df3ffa8996e6a9ed465c10a5d8d63e23ce338c,b75a7d2d4b33d5b4e6946454cfaca55a91ce794cdd4c1bad87270c0070881213,Android data/platform,P1,utf8_text,2346,49,46,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,app/src/main/kotlin/com/equipseva/app/core/data/profile/ProfileModule.kt,71cc214d8486573cd8e37927bad8fb2cd48a63fb,07f3ae4b9858f53618057b4a6030461a3ca5c1f28c52077107e7d646041ac815,Android data/platform,P1,utf8_text,406,15,13,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,app/src/main/kotlin/com/equipseva/app/core/data/profile/ProfileRepository.kt,95f5054f22d4c7635a753fcf96754576cab1c7c4,daf082cfb9ec9a8fa06f10197c133209907e2b0288e05549eb37570096b3ef49,Android data/platform,P1,utf8_text,1921,50,43,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,app/src/main/kotlin/com/equipseva/app/core/data/profile/SupabaseProfileRepository.kt,b388b8d8a5a983ff820152640584acd9251b99e5,2c864068c8af03070fc9cfade964c3a09b7095aa839c9cc7b5baed7375658346,Android data/platform,P1,utf8_text,10632,235,220,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,app/src/main/kotlin/com/equipseva/app/core/data/repair/CostRevision.kt,6d9c332ad6d8f274562c8232d6269a848ad84764,48896d90a797aac359d30e809dea66e31c78b5a8e14b731070ce4d4ee3e4191e,Android data/platform,P1,utf8_text,921,32,28,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,app/src/main/kotlin/com/equipseva/app/core/data/repair/CostRevisionDto.kt,a7b49f5c858e540e455db0523ebfcfd6c56b8255,beacfd2b4f131104e3c010c7b7c9c7c241296d1fe7e6c1214d8da235a63cadc8,Android data/platform,P1,utf8_text,1455,35,33,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,app/src/main/kotlin/com/equipseva/app/core/data/repair/CostRevisionRepository.kt,6479f11c0788029618c04d22479d9ee253d69f42,5c379193dda410cc266cde6dae9fcc9247b6d2ff08061922554c16bcdd92354d,Android data/platform,P1,utf8_text,5186,128,119,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,app/src/main/kotlin/com/equipseva/app/core/data/repair/JobStatusOutboxHandler.kt,d02f29a2b669b4db6890573af59cb1d4ef9cc5b1,8cf4f3a194f41a535feb43f04bdcb7f1fde14795be37539a1a10e923ba3967b2,Android data/platform,P1,utf8_text,5214,114,107,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,app/src/main/kotlin/com/equipseva/app/core/data/repair/NearbyRepairJobDto.kt,dac217104e1219765e18c35b018b1d179610a85c,50a552a2c5fc8cc3a7cf274ad634a1884a54d777a5994ae861557931da67b925,Android data/platform,P1,utf8_text,2580,59,56,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,app/src/main/kotlin/com/equipseva/app/core/data/repair/RepairBid.kt,ba4faf1801572d2a57ab75d026bdb766d5bc8e49,f582033ac8c028639dbc482fefbe691ec6ffcc6e8a3c29111439b759e083bee0,Android data/platform,P1,utf8_text,2062,55,51,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,app/src/main/kotlin/com/equipseva/app/core/data/repair/RepairBidDto.kt,94d8d8deb0f457fa005b32c7368b7c0e153f07b4,c0c203ef0c8de62683037b2fdf8875736543778650c93a1277f9a4c55e76814c,Android data/platform,P1,utf8_text,3089,64,60,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,app/src/main/kotlin/com/equipseva/app/core/data/repair/RepairBidOutboxHandler.kt,f9027f95b78a03e7b11e25353af3ba46b8b3f9c1,38ffac71b7b5c68c8f8601f125023ce9244fa5511a9db74f60376d03e364bf17,Android data/platform,P1,utf8_text,4545,104,97,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,app/src/main/kotlin/com/equipseva/app/core/data/repair/RepairBidRepository.kt,606449322ce8bb83697e2fac26add932fe9aa1c7,ac49c7eafddbc563f7b17d774b1f65c758b77933b9f262fdac77e33b9f678c2e,Android data/platform,P1,utf8_text,1240,32,27,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,app/src/main/kotlin/com/equipseva/app/core/data/repair/RepairBidStatus.kt,78ebd3d067c65e6b9c51028129bdbfe029b6af76,2555cac8229024a228c630c6867a9e34a81ac65433ca4927b6e364e50b5aad6b,Android data/platform,P1,utf8_text,469,14,12,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,app/src/main/kotlin/com/equipseva/app/core/data/repair/RepairJob.kt,e86ae25aadfc628e785e1660a3cbaf938c5afcec,78663c32bdcef215907d54228d237ae01f84bc08d98213144fa31d6160aa9869,Android data/platform,P1,utf8_text,6099,138,133,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,app/src/main/kotlin/com/equipseva/app/core/data/repair/RepairJobDto.kt,657f5404ece72ec7a53663503abdf23edcea80e3,00c3af7e5f4eabfc388abd0f72aa102e4f15b21f38232ccc9d86e173b1f5274c,Android data/platform,P1,utf8_text,4550,86,82,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,app/src/main/kotlin/com/equipseva/app/core/data/repair/RepairJobInsertDto.kt,a11ebb52c3fe64b5389fbae94749a8d0d3e9a30e,5cd9bd3bfd3b34ccfa9eaf9aabb02f704f69bec47355a8b0bac1875799097d96,Android data/platform,P1,utf8_text,2147,39,37,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,app/src/main/kotlin/com/equipseva/app/core/data/repair/RepairJobRepository.kt,d62f5f6fb0f998bb8d560126d7152a82824dce50,d78a88b8c2e6c62f382689a2460c121a2ccd6f1f2f744a6cc6d4c9d84f7a8a52,Android data/platform,P1,utf8_text,4495,120,105,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,app/src/main/kotlin/com/equipseva/app/core/data/repair/RepairJobStatus.kt,e8eeb430d2a9ac482b6ee8efe34322f8828a53f5,688fce890c8e15ffc015266bfccf053f387f0e85b50bda9ea10b515f64a09d3f,Android data/platform,P1,utf8_text,3608,87,79,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,app/src/main/kotlin/com/equipseva/app/core/data/repair/RepairJobWithDistance.kt,bd9b281ce4cf5640c46b449f1c50241fceb68161,39c8bdcc161def11035df99247793a697ae0cfc69d7c00b37d6ad46328b9fd07,Android data/platform,P1,utf8_text,530,15,14,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,app/src/main/kotlin/com/equipseva/app/core/data/repair/RepairModule.kt,934eac0ecad379274a1b06b2d0a5e45cbde78545,08a08009af11b24bb717697c244e130bead54712e141300be6d3b28d97ae6dce,Android data/platform,P1,utf8_text,1040,33,28,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,app/src/main/kotlin/com/equipseva/app/core/data/repair/RequestServiceDraftStore.kt,8122afe1285a13b04d29a8d291d66d7deba8b28d,0f33ff05376199643a8834d449102ea0c10ed1a5032cc9529242e9d7d10d6516,Android data/platform,P1,utf8_text,12973,292,272,Line-by-line plus relevant execution tests,Partial,,root;qa_critic_review;milestone_critic,,work/verification/candidate-final-evidence.json; work/planning/first-milestone-qa.md; first-milestone-critic.md,c71c2f3506fa5ec0c6e16b67bc22a68a5d9ab9ea,Changed-behavior review only; whole-file line audit pending.,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,Changed behavior and selected call sites reviewed. No whole-file coverage credit.
fe4637568059e49f27fb46f8627fe56bccc45e27,app/src/main/kotlin/com/equipseva/app/core/data/repair/SupabaseRepairBidRepository.kt,89439d4fdf4f155e6fa5e6b7f21d532df85ac7eb,f33c007c3a0c3f1aabe426bac06a19453533e5fb1c303b0ce7ed8ae651c596ed,Android data/platform,P1,utf8_text,5855,148,137,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,app/src/main/kotlin/com/equipseva/app/core/data/repair/SupabaseRepairJobRepository.kt,c806c4818ac8c5d61e06bbb08fea61000d2d405b,22e6ef82498fa3f1dd9454d426c9c080ed959e125d8b664154fa790cc672709d,Android data/platform,P1,utf8_text,14690,326,305,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,app/src/main/kotlin/com/equipseva/app/core/data/secure/DbPassphraseStore.kt,7447f91900efa43adeeb50a0db4a53f8ae11e548,3718bac24b262495866aaf91d15a7027a745bbbbc87dbe57175a2bd6dda85d0c,Android data/platform,P1,utf8_text,3846,95,86,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,app/src/main/kotlin/com/equipseva/app/core/data/servicereport/ServiceReportRepository.kt,68046ef88ec78a1b70a75b84c7fbc747aa1644c6,2e42457b8cb316b35932b1cf565bd6e1d401b2ebadba8515a39bd9fab34433ee,Android data/platform,P1,utf8_text,2834,66,61,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,app/src/main/kotlin/com/equipseva/app/core/data/spotaudit/SpotAuditRepository.kt,4f65c53d2b7e8c630655de48f916ec1e2185c4cf,ab47b39f8d014d002196c893a8af85ad746b64535ad4ba9bd9b99156b3ebc5cd,Android data/platform,P1,utf8_text,2259,58,54,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,app/src/main/kotlin/com/equipseva/app/core/data/userprefs/UserSettingsRepository.kt,d6a03e27cba35f06daef72aabd2237e3f5a83ecc,1f023f7dc16a61d05a1b61f67d36b8693f40a82659dda473a8e5f85575509582,Android data/platform,P1,utf8_text,1935,55,50,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,app/src/main/kotlin/com/equipseva/app/core/location/LocationFetcher.kt,cc778b7b183671fde760a00a67ae5896da88ebfb,a2cf95691170398610612eb1a996a91254393d39e940990d55f74d43c1835f6b,Android data/platform,P1,utf8_text,5363,126,118,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,app/src/main/kotlin/com/equipseva/app/core/network/DataError.kt,efe6b77b5a6098d046a2e58cdb779641be5aed4c,4c025958ee98b779dad2a046569c984ea0f0e1881a0509e5f8390eb68fa41600,Android data/platform,P1,utf8_text,10790,160,155,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,app/src/main/kotlin/com/equipseva/app/core/network/NetworkModule.kt,21cf97f1b07731aea4173b2970689df5c24ba099,1b9e525df45236c3409871a51ce5907be92f570ffcd6dc351290e8ed5386d8b1,Android data/platform,P1,utf8_text,490,21,18,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,app/src/main/kotlin/com/equipseva/app/core/observability/CrashDataScrubber.kt,7b5c9d5a6905358ed04cebf9c02d7e17a2f13212,d020b6409cec16e896e92dc935f2b9f3699051df31bae07e426d62baca92f056,Android data/platform,P1,utf8_text,2011,40,36,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,app/src/main/kotlin/com/equipseva/app/core/observability/CrashReporter.kt,6f4f3c5ccf1becdbb8b2a2828bf49842f2a6be24,8ee41b698689090e195a4147aeee5598f772cc3d08aadf7a55f225e16e866512,Android data/platform,P1,utf8_text,2968,70,62,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
fe4637568059e49f27fb46f8627fe56bccc45e27,app/src/main/kotlin/com/equipseva/app/core/observability/CrashlyticsUserBridge.kt,d9aa65e411a5bd086d3d9899423f073d6d9c3b2e,310250485cc41ba6cac7bdb4edcfe79274e1d551398b89571454a54c57fc4b88,Android data/platform,P1,utf8_text,2914,71,67,Line-by-line plus relevant execution tests,Pending,,,,,,,c927f7f4fd88d36762e74933f6d7de43cd81f8b8,
